Date,Open,High,Low,Close,Volume,Change
2021-08-06,8711,8816,8641,8817,421955,0.010776109136764855
2021-08-09,8761,8861,8716,8772,509764,-0.0051037767948282076
2021-08-10,8726,8766,8607,8693,432780,-0.009005927952576376
2021-08-11,8646,8711,8548,8558,291171,-0.01552973656965373
2021-08-12,8558,8671,8438,8658,387923,0.011684973124561848
2021-08-13,8622,8641,8373,8513,308435,-0.016747516747516733
2021-08-17,8508,8513,8159,8255,190472,-0.030306589921296867
2021-08-18,8134,8393,8094,8344,122951,0.010781344639612334
2021-08-19,8229,8303,8024,8060,179156,-0.034036433365292385
2021-08-20,8059,8124,7641,7702,272672,-0.04441687344913148
2021-08-23,7771,8019,7761,8021,467968,0.0414178135549208
2021-08-24,8129,8433,8079,8359,303998,0.04213938411669371
2021-08-25,8498,8508,8308,8389,113547,0.0035889460461777656
2021-08-26,8418,8543,8393,8473,120101,0.010013112409107183
2021-08-27,8388,8518,8328,8413,124449,-0.007081317124985276
2021-08-30,8453,8523,8288,8413,104646,0.0
2021-08-31,8423,8453,8358,8423,377774,0.0011886366337809928
2021-09-01,8423,8528,8423,8493,147444,0.008310578178796213
2021-09-02,8498,8508,8383,8408,64004,-0.010008242081714358
2021-09-03,8438,8473,8303,8359,137003,-0.005827783063748759
2021-09-06,8358,8368,8263,8364,97920,0.0005981576743629979
2021-09-07,8368,8448,8273,8418,106833,0.0064562410329984665
2021-09-08,8388,8398,8164,8195,196253,-0.026490852934188625
2021-09-09,8139,8238,8129,8185,63524,-0.0012202562538132788
2021-09-10,8184,8214,7890,8135,284930,-0.00610873549175317
2021-09-13,8104,8114,7984,8046,158354,-0.010940381069452942
2021-09-14,8044,8224,8044,8165,153252,0.014789957742977977
2021-09-15,8174,8268,8144,8210,126082,0.005511328842620955
2021-09-16,8303,8303,8104,8130,757917,-0.00974421437271622
2021-09-17,8119,8179,8044,8165,99337,0.004305043050430557
2021-09-23,8124,8238,8069,8225,101456,0.007348438456827866
2021-09-24,8263,8308,8184,8200,104810,-0.003039513677811523
2021-09-27,8209,8373,8189,8299,309149,0.012073170731707217
2021-09-28,8328,8503,8303,8314,555539,0.001807446680322844
2021-09-29,8119,8348,8119,8304,315749,-0.0012027904738994843
2021-09-30,8343,8661,8303,8663,1001723,0.04323217726396922
2021-10-01,8646,8841,8602,8693,1568451,0.003463003578437096
2021-10-05,8636,8950,8636,8887,1947437,0.02231680662602087
2021-10-06,8970,9005,8656,8743,1007754,-0.016203443231686765
2021-10-07,8816,9080,8796,9071,1365998,0.037515726867207944
2021-10-08,9100,9100,8876,8996,677975,-0.008268107154668747
2021-10-12,8985,9050,8756,8852,573203,-0.01600711427301027
2021-10-13,8821,8915,8816,8872,534183,0.002259376412110159
2021-10-14,8911,9045,8786,9046,642978,0.01961226330027044
2021-10-15,9105,9215,9030,9200,1047226,0.017024099049303576
2021-10-18,9269,9393,9180,9380,1423207,0.019565217391304346
2021-10-19,9458,9553,9373,9554,1207227,0.01855010660980816
2021-10-20,9598,10056,9573,9892,2121470,0.035377852208499094
2021-10-21,9902,10016,9802,9867,1354609,-0.002527294783663536
2021-10-22,9932,9976,9832,9972,1425369,0.010641532380662788
2021-10-25,10036,10036,9717,9832,1324367,-0.014039310068190924
2021-10-26,9792,10080,9722,10082,1487305,0.025427176566314103
2021-10-27,10090,10389,10066,10326,2543709,0.02420154731204116
2021-10-28,10324,10399,9946,10037,2275492,-0.027987604106139874
2021-10-29,10125,10165,9922,10097,1300956,0.00597788183720227
2021-11-01,10175,10275,10056,10241,1196205,0.014261661879766185
2021-11-02,10329,10384,10190,10341,1170166,0.009764671418806659
2021-11-03,10339,10344,10061,10107,1114198,-0.022628372497824234
2021-11-04,10205,10260,10026,10102,829264,-0.0004947066389631161
2021-11-05,10115,10230,10011,10136,759953,0.003365670164323875
2021-11-08,10115,10389,10056,10376,804402,0.023677979479084454
2021-11-09,10394,10629,10349,10629,2501829,0.024383191981495855
2021-11-10,10629,10648,10324,10509,1309218,-0.01128986734405868
2021-11-11,10334,10638,10304,10599,1150317,0.008564087924636032
2021-11-12,10733,10827,10574,10639,2563723,0.0037739409378243494
2021-11-15,10678,10857,10624,10858,1056336,0.020584641413666782
2021-11-16,10907,11036,10778,11038,1622601,0.016577638607478296
2021-11-17,11071,11534,11021,11535,2152067,0.045026272875520856
2021-11-18,11644,11773,11171,11585,2341281,0.004334633723450443
2021-11-19,11524,11599,11206,11261,2283922,-0.027967198964177764
2021-11-22,11480,11519,10554,10664,2016906,-0.05301482994405471
2021-11-23,10444,10743,10349,10494,1179324,-0.01594148537134288
2021-11-24,10454,10594,10100,10455,971699,-0.0037164093767867445
2021-11-25,10454,10559,10394,10406,717761,-0.004686752749880396
2021-11-26,10454,10479,9986,10062,688896,-0.03305785123966942
2021-11-29,9647,10155,9632,9952,646389,-0.010932220234545764
2021-11-30,10051,10170,9642,9743,775926,-0.021000803858520878
2021-12-01,9807,9902,9458,9733,944151,-0.001026377912347276
2021-12-02,9588,9602,9299,9405,543703,-0.03369978423918629
2021-12-03,9518,9857,9513,9857,801096,0.0480595427963848
2021-12-06,9672,9752,9508,9604,426403,-0.02566703865273412
2021-12-07,9702,9772,9578,9619,476075,0.0015618492294877662
2021-12-08,9732,9792,9573,9614,478069,-0.0005198045534878792
2021-12-09,9662,9867,9637,9753,551772,0.014458081963802716
2021-12-10,9672,9797,9627,9644,297180,-0.011176048395365568
2021-12-13,9692,9707,9513,9519,274208,-0.012961426793861475
2021-12-14,9468,9543,9423,9494,232817,-0.00262632629477888
2021-12-15,9493,9493,9309,9410,187433,-0.008847693279966262
2021-12-16,9528,9598,9443,9479,135448,0.007332624867162574
2021-12-17,9363,9428,9319,9420,314686,-0.006224285262158458
2021-12-20,9408,9428,9210,9220,187962,-0.02123142250530785
2021-12-21,9220,9358,9095,9340,115237,0.013015184381778733
2021-12-22,9408,9518,9408,9464,154946,0.013276231263383398
2021-12-23,9617,9667,9448,9449,120921,-0.001584953508030451
2021-12-24,9468,9677,9463,9659,261623,0.02222457402899769
2021-12-27,9593,9607,9448,9534,285591,-0.012941298271042512
2021-12-28,9558,9812,9553,9768,671862,0.024543738200125897
2021-12-29,9777,9852,9697,9714,411424,-0.005528255528255532
2021-12-30,9737,9777,9598,9773,401646,0.006073708050236881
2022-01-03,9822,9986,9822,9927,348770,0.015757699785122314
2022-01-04,9956,9966,9702,9743,284994,-0.018535307746549767
2022-01-05,9702,9717,9378,9415,371189,-0.03366519552499225
2022-01-06,9220,9279,8945,8977,606022,-0.04652150823154544
2022-01-07,9030,9140,9030,9120,342624,0.01592959786120085
2022-01-10,9045,9060,8816,8967,260861,-0.016776315789473695
2022-01-11,8990,9010,8711,8867,190945,-0.011152001784320298
2022-01-12,8920,9010,8920,8982,141226,0.01296943723920152
2022-01-13,9010,9020,8856,8857,130155,-0.013916722333556009
2022-01-14,8736,8811,8651,8777,132783,-0.009032403748447604
2022-01-17,8741,8796,8656,8703,798805,-0.008431126808704614
2022-01-18,8721,8856,8587,8588,305534,-0.013213834310007999
2022-01-19,8493,8622,8418,8498,184493,-0.010479739170936142
2022-01-20,8508,8826,8498,8822,230621,0.038126618027771286
2022-01-21,8686,8915,8671,8817,327026,-0.0005667649059170055
2022-01-24,8726,8741,8373,8413,280692,-0.045820573891346306
2022-01-25,8468,8488,8069,8110,285319,-0.03601569000356586
2022-01-26,8099,8154,7866,7906,314242,-0.02515413070283601
2022-01-27,7866,7914,7537,7557,319995,-0.04414368833797111
2022-01-28,7571,7851,7392,7816,519437,0.03427285960037052
2022-02-03,8029,8174,7974,7976,329529,0.020470829068577334
2022-02-04,7900,8363,7900,8364,540093,0.04864593781344029
2022-02-07,8363,8423,8253,8284,234797,-0.009564801530368205
2022-02-08,8303,8528,8283,8354,409985,0.008450024142926171
2022-02-09,8518,8602,8473,8498,634186,0.017237251615992433
2022-02-10,8538,8607,8278,8279,278102,-0.02577076959284541
2022-02-11,8114,8303,8099,8120,414231,-0.019205218021500214
2022-02-14,7964,8094,7919,8006,204261,-0.014039408866995062
2022-02-15,7974,8054,7841,7876,128659,-0.01623782163377463
2022-02-16,8044,8273,8009,8265,382025,0.04939055358049771
2022-02-17,8258,8438,8069,8270,641350,0.000604960677555999
2022-02-18,8129,8373,8129,8344,208826,0.008948004836759393
2022-02-21,8278,8671,8229,8663,522700,0.03823106423777567
2022-02-22,8493,8731,8493,8613,577034,-0.005771672630728419
2022-02-23,8711,8791,8617,8668,505400,0.0063856960408683605
2022-02-24,8646,8746,8473,8473,848360,-0.022496538994000947
2022-02-25,8681,8706,8543,8678,411728,0.02419450017703295
2022-02-28,8666,8841,8607,8817,354907,0.01601751555657982
2022-03-02,8816,9020,8776,8977,427583,0.01814676193716691
2022-03-03,9040,9055,8920,8992,533078,0.0016709368385874335
2022-03-04,8980,9035,8911,9001,330976,0.0010008896797153444
2022-03-07,8871,9015,8861,8927,794520,-0.008221308743472933
2022-03-08,8841,8901,8696,8757,538359,-0.019043351629886907
2022-03-10,8925,9095,8886,9021,619577,0.030147310722850262
2022-03-11,9040,9299,9020,9245,1140185,0.024830950005542585
2022-03-14,9245,9314,9030,9081,875353,-0.017739318550567873
2022-03-15,9080,9180,8995,9076,483333,-0.0005506001541680794
2022-03-16,9220,9255,9070,9250,586879,0.019171441163508218
2022-03-17,9373,9388,9230,9275,431226,0.002702702702702675
2022-03-18,9289,9353,9225,9335,584604,0.006469002695417725
2022-03-21,9358,9418,9255,9265,530613,-0.007498660953401126
2022-03-22,9289,9518,9289,9499,741198,0.02525634106853758
2022-03-23,9558,9573,9458,9529,413823,0.0031582271818086927
2022-03-24,9483,9578,9413,9554,299808,0.002623570154265842
2022-03-25,9593,9632,9513,9604,391113,0.005233410090014656
2022-03-28,9612,9612,9373,9405,351819,-0.0207205331112037
2022-03-29,9443,9483,9398,9449,533169,0.004678362573099504
2022-03-30,9483,9692,9483,9619,604175,0.01799132183299812
2022-03-31,9617,9747,9558,9699,657359,0.00831687285580629
2022-04-01,9647,9907,9593,9877,1184308,0.018352407464687026
2022-04-04,9951,9976,9732,9812,524372,-0.006580945631264545
2022-04-05,9807,9807,9642,9694,852529,-0.012026090501426778
2022-04-06,9607,9652,9558,9584,634255,-0.011347225087683155
2022-04-07,9478,9498,9274,9340,331400,-0.025459098497495836
2022-04-08,9314,9393,9230,9335,982180,-0.0005353319057815886
2022-04-11,9339,9428,9215,9225,310246,-0.011783610069630468
2022-04-12,9100,9180,9045,9150,201545,-0.008130081300813052
2022-04-13,9150,9334,9100,9335,448118,0.020218579234972722
2022-04-14,9314,9408,9289,9315,377492,-0.002142474558114671
2022-04-15,9255,9433,9215,9415,426922,0.010735373054213682
2022-04-18,9378,9388,9110,9110,421932,-0.032395114179500806
2022-04-19,9115,9210,9090,9165,378689,0.006037321624588365
2022-04-20,9085,9090,8920,8992,579891,-0.018876159301691176
2022-04-21,8970,8990,8871,8887,336263,-0.011677046263345203
2022-04-22,8821,8821,8636,8728,282872,-0.01789130190165411
2022-04-25,8558,8676,8533,8558,495979,-0.019477543538038544
2022-04-26,8646,8761,8646,8678,393274,0.014021967749474173
2022-04-27,8443,8582,8423,8573,369786,-0.012099562111085538
2022-04-28,8613,8642,8468,8503,163094,-0.008165169718884924
2022-04-29,8558,8578,8418,8458,333780,-0.005292249794190296
2022-05-02,8353,8413,8263,8393,199153,-0.0076850319224403
2022-05-03,8418,8588,8408,8488,337719,0.011318956273084657
2022-05-04,8493,8508,8388,8428,263333,-0.00706880301602264
2022-05-06,8278,8383,8238,8308,346395,-0.01423825344091123
2022-05-09,8223,8258,7978,8009,358611,-0.03598940779971116
2022-05-10,7814,7914,7619,7884,687201,-0.015607441628168295
2022-05-11,7844,8003,7829,7849,253056,-0.004439370877727056
2022-05-12,7699,7739,7349,7365,694098,-0.06166390623009299
2022-05-13,7434,7539,7434,7495,196807,0.017651052274270107
2022-05-16,7584,7734,7584,7614,191604,0.01587725150100061
2022-05-17,7684,7794,7669,7764,227808,0.01970055161544515
2022-05-18,7824,7869,7769,7799,194159,0.004507985574446094
2022-05-19,7569,7674,7559,7639,147741,-0.020515450698807558
2022-05-20,7684,7889,7664,7844,267480,0.026835973294933924
2022-05-23,7849,7849,7729,7819,168170,-0.0031871494135644607
2022-05-24,7789,7849,7669,7669,118629,-0.019184038879652143
2022-05-25,7704,7784,7624,7749,349925,0.010431607771547835
2022-05-26,7789,7943,7704,7734,301813,-0.0019357336430506633
2022-05-27,7864,7923,7779,7799,141836,0.008404447892423006
2022-05-30,7983,8098,7978,8079,353009,0.0359020387229132
2022-05-31,8103,8133,8048,8124,394488,0.005569996286669099
2022-06-02,8093,8093,7973,7994,171419,-0.0160019694731659
2022-06-03,8078,8108,8013,8039,198921,0.0056292219164373325
2022-06-07,8038,8038,7834,7844,168547,-0.02425674835178504
2022-06-08,7854,8043,7854,7989,233582,0.018485466598674227
2022-06-09,7958,8028,7899,8029,81193,0.005006884466140837
2022-06-10,7938,7978,7904,7964,90741,-0.008095653256943613
2022-06-13,7744,7779,7524,7530,182587,-0.05449522852837774
2022-06-14,7344,7464,7180,7345,221049,-0.024568393094289487
